sample_index,timestamp_ms,ir,red
810,10507,159012,84924
811,10526,159113,84895
812,10546,159184,84922
813,10565,159238,84900
814,10584,159209,84879
815,10603,159023,84886
816,10622,158718,84820
817,10641,158380,84731
818,10660,158077,84636
819,10680,157876,84598
820,10699,157729,84559
821,10718,157640,84558
822,10737,157613,84586
823,10756,157602,84597
824,10775,157645,84617
825,10794,157723,84610
826,10814,157824,84620
827,10833,157963,84652
828,10852,158087,84676
829,10871,158181,84742
830,10890,158221,84737
831,10909,158284,84766
832,10928,158329,84720
833,10948,158371,84727
834,10967,158362,84701
835,10986,158340,84726
836,11005,158366,84764
837,11024,158384,84783
838,11043,158459,84775
839,11062,158522,84780
840,11082,158597,84773
841,11101,158666,84782
842,11120,158718,84812
843,11139,158757,84862
844,11158,158801,84867
845,11177,158898,84888
846,11196,158946,84877
847,11216,159062,84882
848,11235,159110,84884
849,11254,159161,84911
850,11273,159197,84953
851,11292,159265,84961
852,11311,159334,84976
853,11330,159392,84968
854,11350,159425,84940
855,11369,159246,84909
856,11388,158947,84827
857,11407,158584,84773
858,11426,158199,84698
859,11445,157937,84646
860,11464,157771,84566
861,11484,157682,84575
862,11503,157634,84564
863,11522,157603,84564
864,11541,157635,84621
865,11560,157626,84587
866,11579,157698,84606
867,11598,157850,84628
868,11618,157969,84636
869,11637,158098,84694
870,11656,158192,84715
871,11675,158239,84746
872,11694,158259,84749
873,11713,158293,84742
874,11732,158336,84718
875,11752,158346,84710
876,11771,158343,84721
877,11790,158348,84759
878,11809,158364,84765
879,11828,158417,84791
880,11847,158487,84770
881,11867,158588,84801
882,11886,158608,84787
883,11905,158699,84808
884,11924,158752,84867
885,11943,158800,84879
886,11962,158857,84892
887,11981,158923,84885
888,12001,159042,84872
889,12020,159115,84907
890,12039,159165,84917
891,12058,159209,84974
892,12077,159265,84977
893,12096,159347,84991
894,12115,159412,84963
895,12135,159388,84939
896,12154,159182,84863
897,12173,158856,84815
898,12192,158475,84759
899,12211,158117,84700
900,12230,157860,84642
901,12249,157706,84606
902,12269,157653,84559
903,12288,157629,84565
904,12307,157621,84564
905,12326,157632,84626
906,12345,157646,84635
907,12364,157749,84657
908,12383,157901,84661
909,12403,158041,84669
910,12422,158183,84699
911,12441,158261,84755
912,12460,158331,84783
913,12479,158330,84786
914,12498,158380,84760
915,12517,158421,84753
916,12537,158450,84747
917,12556,158460,84770
918,12575,158472,84791
919,12594,158512,84815
920,12613,158542,84833
921,12632,158614,84827
922,12651,158705,84815
923,12671,158788,84827
924,12690,158869,84857
925,12709,158913,84904
926,12728,158956,84934
927,12747,159020,84942
928,12766,159093,84936
929,12785,159205,84943
930,12805,159265,84944
931,12824,159338,84968
932,12843,159404,85011
933,12862,159450,85047
934,12881,159546,85067
935,12900,159612,85033
936,12920,159572,84993
937,12939,159335,84911
938,12958,158999,84863
939,12977,158622,84816
940,12996,158283,84729
941,13015,158063,84701
942,13034,157932,84657
943,13054,157917,84648
944,13073,157906,84647
945,13092,157902,84650
946,13111,157962,84702
947,13130,157989,84728
948,13149,158111,84745
949,13168,158253,84748
950,13188,158403,84764
951,13207,158516,84795
952,13226,158578,84818
953,13245,158619,84852
954,13264,158616,84840
955,13283,158625,84828
956,13302,158659,84821
957,13322,158681,84804
958,13341,158698,84825
959,13360,158715,84843
960,13379,158741,84889
961,13398,158789,84880
962,13417,158850,84874
963,13436,158947,84896
964,13456,159021,84882
965,13475,159083,84903
966,13494,159123,84940
967,13513,159179,84979
968,13532,159210,84990
969,13551,159287,84969
970,13570,159368,84974
