sample_index,timestamp_ms,ir,red
617,6812,162587,85141
618,6832,162738,85149
619,6851,162816,85139
620,6870,162782,85151
621,6889,162664,85171
622,6908,162567,85141
623,6927,162560,85153
624,6946,162578,85106
625,6965,162622,85093
626,6985,162612,85093
627,7004,162532,85087
628,7023,162429,85103
629,7042,162410,85102
630,7061,162423,85117
631,7080,162461,85085
632,7099,162497,85084
633,7119,162457,85054
634,7138,162404,85062
635,7157,162418,85093
636,7176,162465,85121
637,7195,162560,85142
638,7214,162602,85132
639,7233,162626,85121
640,7253,162659,85098
641,7272,162675,85131
642,7291,162630,85117
643,7310,162614,85150
644,7329,162555,85137
645,7348,162507,85085
646,7367,162457,85066
647,7387,162405,85042
648,7406,162315,85046
649,7425,162248,85039
650,7444,162187,85065
651,7463,162145,85073
652,7482,162237,85059
653,7501,162366,85087
654,7521,162475,85081
655,7540,162489,85063
656,7559,162482,85069
657,7578,162555,85141
658,7597,162629,85138
659,7616,162714,85132
660,7635,162763,85133
661,7655,162814,85132
662,7674,162897,85137
663,7693,162931,85145
664,7712,162905,85177
665,7731,162833,85161
666,7750,162737,85135
667,7769,162743,85125
668,7789,162806,85086
669,7808,162838,85099
670,7827,162821,85114
671,7846,162764,85128
672,7865,162672,85124
673,7884,162693,85123
674,7903,162752,85125
675,7923,162869,85115
676,7942,162929,85106
677,7961,162991,85136
678,7980,163014,85172
679,7999,162981,85163
680,8018,162932,85156
681,8037,162786,85093
682,8056,162671,85077
683,8076,162696,85069
684,8095,162774,85106
685,8114,162741,85097
686,8133,162598,85084
687,8152,162351,85041
688,8171,162136,84981
689,8190,162075,84969
690,8210,162099,84961
691,8229,162199,85004
692,8248,162231,85024
693,8267,162223,85028
694,8286,162191,85028
695,8305,162213,85010
696,8324,162300,85038
697,8344,162384,85000
698,8363,162423,85038
699,8382,162519,85077
700,8401,162545,85100
701,8420,162579,85127
702,8439,162636,85086
703,8458,162651,85059
704,8478,162609,85046
705,8497,162572,85059
706,8516,162573,85085
707,8535,162643,85107
708,8554,162619,85086
709,8573,162558,85055
710,8592,162544,85036
711,8612,162490,85018
712,8631,162454,85023
713,8650,162370,85012
714,8669,162262,85028
715,8688,162223,85009
716,8707,162264,85012
717,8726,162268,84993
718,8746,162362,85015
719,8765,162386,85007
720,8784,162376,85017
721,8803,162403,85053
722,8822,162465,85068
723,8841,162601,85084
724,8860,162669,85062
725,8880,162624,85046
726,8899,162596,85038
727,8918,162576,85037
728,8937,162544,85070
729,8956,162386,85026
730,8975,162248,84993
731,8994,162191,84981
732,9014,162225,84958
733,9033,162238,84956
734,9052,162225,84975
735,9071,162110,84985
736,9090,162056,84981
737,9109,162055,84974
738,9128,162063,84967
739,9148,162101,84933
740,9167,162090,84928
741,9186,162028,84918
742,9205,161943,84939
743,9224,161907,84934
744,9243,161930,84948
745,9262,161956,84911
746,9282,162009,84912
747,9301,162011,84911
748,9320,161982,84919
749,9339,161959,84937
750,9358,161931,84953
751,9377,161923,84937
752,9396,161877,84900
753,9416,161877,84879
754,9435,161834,84872
755,9454,161801,84893
756,9473,161744,84905
757,9492,161760,84909
758,9511,161785,84925
759,9530,161826,84897
760,9549,161899,84887
761,9569,161950,84892
762,9588,162035,84921
763,9607,162114,84944
764,9626,162099,84959
765,9645,162073,84958
766,9664,162050,84926
767,9683,162090,84934
768,9703,162178,84943
769,9722,162292,84971
770,9741,162382,85004
771,9760,162442,85013
772,9779,162404,85007
773,9798,162331,84973
774,9817,162294,84937
775,9837,162245,84918
776,9856,162262,84941
777,9875,162295,84972
778,9894,162355,84996
779,9913,162317,84970
780,9932,162263,84939
781,9951,162260,84929
782,9971,162239,84899
783,9990,162289,84926
784,10009,162297,84950
785,10028,162320,84979
786,10047,162337,84977
787,10066,162359,84963
788,10085,162386,84940
789,10105,162375,84927
790,10124,162352,84922
791,10143,162339,84972
792,10162,162399,85001
793,10181,162430,84993
794,10200,162387,84941
795,10219,162287,84902
796,10239,162165,84875
797,10258,162129,84903
798,10277,162137,84918
799,10296,162192,84950
800,10315,162218,84942
801,10334,162247,84931
802,10353,162292,84930
803,10373,162327,84918
804,10392,162384,84924
805,10411,162369,84942
806,10430,162372,84966
807,10449,162371,84974
808,10468,162468,84966
809,10487,162531,84975
810,10507,162583,84954
811,10526,162571,84960
812,10545,162549,84972
813,10564,162566,85011
814,10583,162645,85030
815,10602,162746,85024
816,10621,162709,84981
817,10641,162614,84960
818,10660,162482,84931
819,10679,162421,84945
820,10698,162448,84990
821,10717,162492,84997
822,10736,162600,85017
823,10755,162631,84983
824,10775,162666,84980
825,10794,162701,85001
826,10813,162713,85003
827,10832,162725,85046
828,10851,162722,85051
829,10870,162793,85054
830,10889,162882,85038
831,10909,162948,85024
832,10928,162969,85057
833,10947,162964,85054
834,10966,162943,85074
835,10985,162939,85082
