sample_index,timestamp_ms,ir,red
904,12303,160471,95033
905,12322,160500,95048
906,12341,160557,95085
907,12360,160590,95076
908,12379,160644,95084
909,12398,160689,95072
910,12418,160735,95047
911,12437,160777,95068
912,12456,160785,95070
913,12475,160798,95125
914,12494,160812,95112
915,12513,160873,95127
916,12532,160953,95107
917,12552,161056,95137
918,12571,161127,95161
919,12590,161178,95183
920,12609,161224,95222
921,12628,161284,95245
922,12647,161353,95275
923,12666,161465,95277
924,12685,161580,95275
925,12705,161657,95288
926,12724,161768,95326
927,12743,161814,95366
928,12762,161884,95417
929,12781,161925,95417
930,12799,162014,95421
931,12818,162069,95411
932,12839,162012,95375
933,12858,161839,95337
934,12877,161556,95269
935,12896,161242,95243
936,12915,161004,95182
937,12934,160855,95141
938,12953,160746,95101
939,12973,160704,95083
940,12992,160625,95049
941,13011,160538,95045
942,13030,160460,95066
943,13049,160400,95049
944,13068,160360,95028
945,13087,160371,95029
946,13106,160455,95028
947,13126,160521,95037
948,13145,160586,95078
949,13164,160643,95101
950,13183,160682,95122
951,13202,160714,95122
952,13221,160741,95128
953,13240,160783,95100
954,13260,160815,95087
955,13279,160850,95123
956,13298,160885,95147
957,13317,160925,95195
958,13336,160966,95201
959,13355,161061,95199
960,13374,161151,95206
961,13394,161277,95228
962,13413,161335,95236
963,13432,161437,95276
964,13451,161475,95337
965,13470,161553,95351
966,13489,161598,95363
967,13508,161704,95359
968,13527,161801,95368
969,13547,161861,95373
970,13566,161920,95403
971,13585,161968,95432
972,13604,162044,95481
973,13623,162111,95492
974,13642,162202,95504
975,13661,162287,95511
976,13681,162299,95482
977,13700,162175,95458
978,13719,161894,95424
979,13738,161633,95378
980,13757,161361,95318
981,13776,161183,95277
982,13795,161087,95219
983,13815,161037,95214
984,13834,160968,95168
985,13853,160891,95188
986,13871,160827,95187
987,13891,160752,95174
988,13910,160708,95158
989,13929,160724,95145
990,13948,160808,95160
991,13968,160893,95156
992,13987,160988,95215
993,14006,161059,95266
994,14025,161099,95296
995,14044,161149,95314
996,14063,161226,95296
997,14082,161289,95309
998,14102,161383,95327
999,14121,161451,95336
1000,14140,161506,95378
1001,14159,161548,95413
1002,14178,161583,95426
1003,14197,161671,95423
1004,14216,161767,95435
1005,14236,161841,95443
1006,14255,161918,95457
1007,14274,161969,95477
1008,14293,162022,95530
1009,14312,162063,95531
1010,14331,162119,95566
1011,14350,162195,95547
1012,14370,162291,95537
1013,14389,162364,95556
1014,14408,162393,95565
1015,14427,162436,95606
1016,14446,162455,95620
1017,14465,162426,95592
1018,14484,162294,95543
1019,14503,162076,95462
1020,14523,161808,95379
1021,14542,161587,95342
1022,14561,161396,95329
1023,14579,161286,95325
1024,14599,161183,95308
1025,14618,161178,95315
1026,14637,161169,95263
1027,14657,161147,95249
1028,14676,161159,95273
1029,14695,161125,95296
1030,14714,161167,95328
1031,14733,161185,95331
1032,14752,161290,95348
1033,14771,161350,95328
1034,14791,161423,95331
1035,14810,161452,95335
1036,14829,161465,95343
1037,14848,161478,95391
1038,14867,161490,95407
1039,14886,161582,95395
1040,14905,161622,95407
1041,14924,161719,95406
1042,14943,161757,95430
1043,14963,161819,95452
1044,14982,161870,95502
1045,15001,161897,95518
1046,15020,161991,95540
1047,15039,162075,95527
1048,15058,162172,95526
1049,15078,162234,95529
1050,15097,162275,95537
1051,15116,162313,95590
1052,15135,162340,95628
1053,15153,162406,95652
1054,15173,162512,95651
1055,15192,162611,95670
1056,15212,162650,95629
1057,15231,162584,95637
1058,15250,162398,95587
1059,15269,162120,95570
1060,15288,161827,95483
1061,15307,161652,95453
1062,15326,161552,95428
1063,15346,161490,95404
1064,15365,161459,95385
1065,15384,161419,95398
1066,15403,161353,95423
1067,15422,161299,95406
1068,15441,161294,95403
1069,15460,161302,95378
1070,15480,161336,95358
1071,15499,161389,95388
1072,15518,161456,95407
1073,15537,161491,95455
1074,15556,161526,95481
1075,15575,161555,95469
1076,15594,161610,95451
1077,15613,161697,95466
1078,15633,161721,95456
1079,15652,161766,95494
1080,15671,161800,95511
1081,15690,161830,95525
1082,15709,161872,95542
1083,15728,161961,95535
1084,15747,162021,95548
1085,15767,162107,95543
1086,15786,162161,95563
1087,15805,162222,95605
1088,15824,162282,95659
1089,15843,162334,95672
